,Obj_ID,IAU_name,Internal_names,Obj_RA,Obj_DEC,Obj_Type,Redshift,Spec_ID,Obs_date,JD,Phase_(days),From,Telescope,Instrument,Observers,Reducers,Source_group,Public,Associated_groups,End_prop_period,Ascii_file,Fits_file,Spec_type,Spec_quality,Extinction_Corrected,WL_Medium,WL_Units,Flux_Unit_Coefficient,Spec_units,Flux_Calibrated_By,Exp_time,Aperture_(slit),HA,Airmass,Dichroic,Grism,Grating,Blaze,Lambda_min,Lambda_max,Del_Lambda,Contrib,Publish,Remarks,Created_by,Creation_date
4177,17653,SN 2021caf,ZTF21aahargb  ATLAS21dqj,122.1295806,-17.2498282,SN Ia,0.07,60432,2021-02-12 22:17:29.00,2459258.4288079,--,--,LT,SPRAT,LTbot,Perley,TNS,Y,TNS,--,SN2021caf_2021-02-12_22-17-29_LT_SPRAT_TNS.spec,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-13 00:05:07
4169,17692,SN 2021ccl,ATLAS21fjd  ZTF21aahptim,196.60908,0.2779447,SN Ia,0.09,60474,2021-02-14 00:00:00.00,2459259.5,--,--,NOT,ALFOSC,C. R. Angus,--,TNS,Y,TNS,--,SN2021ccl_2021-02-14_00-00-00_NOT_ALFOSC_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3800.0,8999.9999132157,3.3810142478645,--,--,[TNS source group:  83 - YSE ],TNS_Bot1,2021-02-15 20:05:06
4170,17692,SN 2021ccl,ATLAS21fjd  ZTF21aahptim,196.60908,0.2779447,SN Ia,0.09,60481,2021-02-15 09:54:25.00,2459260.9127894,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021ccl_2021-02-15_09-54-25_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-15 22:05:07
4168,17657,SN 2021ccy,ATLAS21evs  ZTF19aakppnj  ZTF21aallfyn,67.4393605,-5.9967341,SN Ia,0.07,60600,2021-02-20 03:57:12.00,2459265.6647222,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021ccy_2021-02-20_03-57-12_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-22 19:05:11
4167,17657,SN 2021ccy,ATLAS21evs  ZTF19aakppnj  ZTF21aallfyn,67.4393605,-5.9967341,SN Ia,0.07,60436,2021-02-12 05:03:11.00,2459257.710544,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021ccy_2021-02-12_05-03-11_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-14 02:05:08
4151,18009,SN 2021ckb,PS21ciq  ATLAS21gxt  ZTF21aaizyqc,153.936962076,43.0969459383,SN IIn,0.070265,61103,2021-04-09 00:00:00.00,2459313.5,--,--,P200,DBSP,Anastasios Tzanidakis,Kishalay De,TNS,Y,TNS,--,SN2021ckb_2021-04-09_00-00-00_P200_DBSP_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3400.498731978,9999.3613116424,1.328540885779,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-04-13 04:05:10
4150,18009,SN 2021ckb,PS21ciq  ATLAS21gxt  ZTF21aaizyqc,153.936962076,43.0969459383,SN IIn,0.070265,61036,2021-03-23 22:18:08.00,2459297.4292593,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,SN2021ckb_2021-03-23_22-18-08_LT_SPRAT_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4160.0390625,7999.5835168362,3.8395444543362,--,--,[TNS source group:  65 - TCD ],TNS_Bot1,2021-04-08 17:05:05
4184,17324,SN 2021cn,ATLAS21auq  PS21ca  ZTF21aaaotku,195.741083014,31.0605614918,SN Ia,0.087927,59836,2021-01-08 09:08:58.00,2459222.8812269,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021cn_2021-01-08_09-08-58_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-08 23:05:06
4185,17324,SN 2021cn,ATLAS21auq  PS21ca  ZTF21aaaotku,195.741083014,31.0605614918,SN Ia,0.087927,59938,2021-01-08 09:08:58.00,2459222.8812269,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021cn_2021-01-08_09-08-58_P60_SEDM_TNS_0.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-18 06:05:05
4180,17381,SN 2021ct,ATLAS21axd  ZTF21aaaosmn,221.7609855,56.3149367,SN Ia-91bg-like,0.037,59944,2021-01-14 10:22:06.00,2459228.9320139,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021ct_2021-01-14_10-22-06_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-18 18:05:10
4181,17381,SN 2021ct,ATLAS21axd  ZTF21aaaosmn,221.7609855,56.3149367,SN Ia-91bg-like,0.037,59917,2021-01-14 14:13:12.00,2459229.0925,--,--,FTN,FLOYDS-N,Las Cumbres Observatory,--,TNS,Y,TNS,--,SN2021ct_2021-01-14_14-13-12_FTN_FLOYDS-N_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,3600.0,--,--,--,--,--,--,--,3499.7790527344,10000.487199545,1.7404841089185,--,--,[TNS source group:  0 - None ],TNS_Bot1,2021-01-15 17:05:05
4129,17690,SN 2021cwc,ATLAS21flz,99.945125,65.4520971429,SN Ia,0.09,60472,2021-02-14 00:00:00.00,2459259.5,--,--,NOT,ALFOSC,C.R.Angus,--,TNS,Y,TNS,--,SN2021cwc_2021-02-14_00-00-00_NOT_ALFOSC_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3800.0,8999.9999132157,3.3920416915953,--,--,[TNS source group:  0 - None ],TNS_Bot1,2021-02-15 20:05:06
4130,17690,SN 2021cwc,ATLAS21flz,99.945125,65.4520971429,SN Ia,0.09,60502,2021-02-14 00:00:00.00,2459259.5,--,--,NOT,ALFOSC,C. R. Angus,--,TNS,Y,TNS,--,SN2021cwc_2021-02-14_00-00-00_NOT_ALFOSC_TNS_0.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3800.0,8999.9999132157,3.3810142478645,--,--,[TNS source group:  0 - None ],TNS_Bot1,2021-02-16 19:05:05
4110,17728,SN 2021dam,ATLAS21ght  ZTF21aalcsng,216.8867877,15.5248963,SN Ia,0.054,60578,2021-02-05 00:00:00.00,2459250.5,--,--,UH88,SNIFS,Ashall,Ashall,TNS,Y,TNS,--,SN2021dam_2021-02-05_00-00-00_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3402.86,9099.86,2.9984210526316,--,--,[TNS source group:  51 - SCAT ],TNS_Bot1,2021-02-22 14:05:05
4111,17728,SN 2021dam,ATLAS21ght  ZTF21aalcsng,216.8867877,15.5248963,SN Ia,0.054,60648,2021-02-28 06:43:04.00,2459273.7799074,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021dam_2021-02-28_06-43-04_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-01 23:05:06
4105,17727,SN 2021dch,ZTF21aalinof  ATLAS21ghj,196.3490398,29.5095968,SN Ia,0.02,60577,2021-02-22 00:00:00.00,2459267.5,--,--,UH88,SNIFS,Ashall,Ashall,TNS,Y,TNS,--,SN2021dch_2021-02-22_00-00-00_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3402.86,9099.86,2.9984210526316,--,--,[TNS source group:  51 - SCAT ],TNS_Bot1,2021-02-22 13:05:05
4106,17727,SN 2021dch,ZTF21aalinof  ATLAS21ghj,196.3490398,29.5095968,SN Ia,0.02,60593,2021-02-22 06:24:07.00,2459267.7667477,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021dch_2021-02-22_06-24-07_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2400.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-22 19:05:11
4104,17769,SN 2021dct,ZTF21aambvzd  ATLAS21gks,47.0603715,38.377424,SN Ia,0.016011,60641,2021-02-26 03:46:11.00,2459271.6570718,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021dct_2021-02-26_03-46-11_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-27 02:05:07
4103,17769,SN 2021dct,ZTF21aambvzd  ATLAS21gks,47.0603715,38.377424,SN Ia,0.016011,60631,2021-02-24 06:44:06.00,2459269.780625,--,--,UH88,SNIFS,Hinkle,--,TNS,Y,TNS,--,SN2021dct_2021-02-24_06-44-06_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,5172.86,9099.86,2.9977099236641,--,--,Only red channel was able to be extracted.  [TNS source group:  51 - SCAT ],TNS_Bot1,2021-02-24 09:05:05
5978,17778,SN 2021diu,ATLAS21gsm  ZTF21aalkjbl,240.66646575,15.76210835,SN Ia-91bg-like,0.037372,60644,2021-02-27 05:08:31.00,2459272.7142477,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,SN2021diu_2021-02-27_05-08-31_LT_SPRAT_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  65 - TCD ],TNS_Bot1,2021-02-27 11:05:05
5979,17778,SN 2021diu,ATLAS21gsm  ZTF21aalkjbl,240.66646575,15.76210835,SN Ia-91bg-like,0.037372,60691,2021-03-03 11:52:52.00,2459276.9950463,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021diu_2021-03-03_11-52-52_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,3037.5,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-04 00:05:07
5972,17729,SN 2021dlb,ZTF21aamgcrv,223.2790945,3.5372531,SN Ia,0.033,60598,2021-02-20 11:23:37.00,2459265.9747338,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021dlb_2021-02-20_11-23-37_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-02-22 19:05:11
5971,17729,SN 2021dlb,ZTF21aamgcrv,223.2790945,3.5372531,SN Ia,0.033,60580,2021-02-05 00:00:00.00,2459250.5,--,--,UH88,SNIFS,Ashall,Ashall,TNS,Y,TNS,--,SN2021dlb_2021-02-05_00-00-00_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3402.86,9099.86,2.9984210526316,--,--,[TNS source group:  51 - SCAT ],TNS_Bot1,2021-02-22 16:05:05
4119,17294,SN 2021dn,ZTF21aaampui  PS21jm  ATLAS21atj,124.790396,24.782475,SN Ia,0.01552,60112,2021-01-07 04:54:03.00,2459221.7042014,--,--,SOAR,Goodman,C. Briceno,K. E. Weil  B. M. Subrayan  D. Milisaljevic,TNS,Y,TNS,--,SN2021dn_2021-01-07_04-54-03_SOAR_Goodman_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2021dn_2021-01-07_04-54-03_SOAR_Goodman_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,600.0,--,--,--,--,--,--,--,4973.7149978632,8732.4812758269,1.9782980410335,--,--,[TNS source group:  98 - REFITT ],TNS_Bot1,2021-01-28 19:05:12
4118,17294,SN 2021dn,ZTF21aaampui  PS21jm  ATLAS21atj,124.790396,24.782475,SN Ia,0.01552,59794,2021-01-06 04:07:26.00,2459220.6718287,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021dn_2021-01-06_04-07-26_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-07 00:05:14
5962,17749,SN 2021dov,PS21aif  ZTF21aamokak  2021dov,134.077946504,-0.442141976238,SN Ia,0.012,60918,2021-03-21 00:00:00.00,2459294.5,--,--,Other,Other,Jarosław Grzegorzek,Jarosław Grzegorzek,TNS,Y,TNS,--,SN2021dov_2021-03-21_00-00-00_Other_Other_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2400.0,--,--,--,--,--,--,--,3945.284424,7142.856088,1.3323215266667,--,--,SN-Spec R~100 slit spectroscope  [TNS source group:  39 - PSH ],TNS_Bot1,2021-03-25 00:05:06
5961,17749,SN 2021dov,PS21aif  ZTF21aamokak  2021dov,134.077946504,-0.442141976238,SN Ia,0.012,60607,2021-02-22 08:14:30.00,2459267.8434028,--,--,UH88,SNIFS,Ashall,Ashall,TNS,Y,TNS,--,SN2021dov_2021-02-22_08-14-30_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700.0,--,--,--,--,--,--,--,3402.86,9099.86,2.9984210526316,--,--,[TNS source group:  51 - SCAT ],TNS_Bot1,2021-02-23 00:05:07
5936,17872,SN 2021eba,ATLAS21iog  ZTF21aanrhag  PS21cul,139.4261648,44.0389752,SN II,0.039724,60838,2021-03-19 22:39:25.00,2459293.4440394,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,SN2021eba_2021-03-19_22-39-25_LT_SPRAT_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  65 - TCD ],TNS_Bot1,2021-03-20 17:05:05
5937,17872,SN 2021eba,ATLAS21iog  ZTF21aanrhag  PS21cul,139.4261648,44.0389752,SN II,0.039724,62134,2021-04-14 07:16:37.00,2459318.803206,--,--,Keck1,LRIS,Yuhan Yao,Yashvi Sharma,TNS,Y,TNS,--,SN2021eba_2021-04-14_07-16-37_Keck1_LRIS_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,300.0,--,--,--,--,--,--,--,3066.2583,10303.278,1.4126526839742,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-07-27 20:05:05
6694,17889,SN 2021epq,ATLAS21hps  ZTF21aaodljj,129.12009095,74.1663356,SN Ia,0.054,60863,2021-03-21 22:59:51.00,2459295.4582292,--,--,LT,SPRAT,S. Prentice,--,TNS,Y,TNS,--,SN2021epq_2021-03-21_22-59-51_LT_SPRAT_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  65 - TCD ],TNS_Bot1,2021-03-22 00:05:04
6693,17889,SN 2021epq,ATLAS21hps  ZTF21aaodljj,129.12009095,74.1663356,SN Ia,0.054,60883,2021-03-20 03:18:53.00,2459293.6381134,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021epq_2021-03-20_03-18-53_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-22 22:05:12
6689,17830,SN 2021euj,ZTF21aaomuka,169.52288555,18.7996536,SN I,,60747,2021-03-08 03:58:05.00,2459281.6653356,--,--,Magellan-Baade,IMACS,Sahana Kumar  Jing Lu  Eric Hsiao,Nidia Morrell,TNS,Y,TNS,--,SN2021euj_2021-03-08_03-58-05_Magellan-Baade_IMACS_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2021euj_2021-03-08_03-58-05_Magellan-Baade_IMACS_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4259.1225,9467.317,1.2715318603516,--,--,[TNS source group:  112 - POISE  ],TNS_Bot1,2021-03-08 06:05:08
6688,17830,SN 2021euj,ZTF21aaomuka,169.52288555,18.7996536,SN I,,60746,2021-03-07 20:10:07.00,2459281.3403588,--,--,CMO-2.5m,TDS,Kirill Atapin,Alexander Dodin,TNS,Y,TNS,--,SN2021euj_2021-03-07_20-10-07_CMO-2.5m_TDS_TNS.txt,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,3765.44,7458.41,1.0241181364393,--,--,The observations were performed with the Transient Double-beam Spectrograph mounted on the 2.5-m Telescope of the Caucasus Mountain Observatory (CMO)    [TNS source group:  0 - None ],TNS_Bot1,2021-03-08 03:05:06
6666,17867,SN 2021fnt,PS21bxo  ZTF21aaplfah  ATLAS21hsc,203.247594447,32.609581226,SN Ia,0.0358,60835,2021-03-20 10:40:09.00,2459293.9445486,--,--,UH88,SNIFS,Aaron Do,--,TNS,Y,TNS,--,SN2021fnt_2021-03-20_10-40-09_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1520,--,--,--,--,--,--,--,3305.06,9697.06,1.9993744135127,--,--,Reduced with summit-based  quick-reduction pipeline.  [TNS source group:  51 - SCAT ],TNS_Bot1,2021-03-20 15:05:07
6665,17867,SN 2021fnt,PS21bxo  ZTF21aaplfah  ATLAS21hsc,203.247594447,32.609581226,SN Ia,0.0358,60832,2021-03-20 02:37:17.00,2459293.6092245,--,--,LT,SPRAT,LTbot,Perley,TNS,Y,TNS,--,SN2021fnt_2021-03-20_02-37-17_LT_SPRAT_TNS.spec,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,--,--,--,--,--,--,--,--,4056.8,7994.4,9.1785547785548,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-20 13:05:07
6620,17921,SN 2021gbm,PS21cet  ZTF21aaprddk  ATLAS21ipo  MASTER OT J114200.95-041230.8,175.503947084,-4.20871194632,SN Ia,0.05,60919,2021-03-24 07:14:14.00,2459297.8015509,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021gbm_2021-03-24_07-14-14_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-25 03:05:06
6621,17921,SN 2021gbm,PS21cet  ZTF21aaprddk  ATLAS21ipo  MASTER OT J114200.95-041230.8,175.503947084,-4.20871194632,SN Ia,0.05,60907,2021-03-24 07:36:37.00,2459297.8170949,--,--,UH88,SNIFS,Tucker,Tucker,TNS,Y,TNS,--,SN2021gbm_2021-03-24_07-36-37_UH88_SNIFS_TNS.dat,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3402.86,9099.86,3.165,--,--,[TNS source group:  51 - SCAT ],TNS_Bot1,2021-03-24 09:05:05
6602,17874,SN 2021ghc,ZTF21aapowty  ATLAS21ipw  PS21cht,149.137461833333,0.752298666666667,SN Ia,0.046,60840,2021-03-20 19:06:05.00,2459294.2958912,--,--,SALT,RSS,D. Groenewald,S. W. Jha,TNS,Y,TNS,--,SN2021ghc_2021-03-20_19-06-05_SALT_RSS_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2021ghc_2021-03-20_19-06-05_SALT_RSS_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1133,--,--,--,--,--,--,--,3921.8208565444,7774.6849020048,0.95985651356763,--,--,SNID matches to many normal SN Ia approximately one week before maximum light. Adopting the host redshift (via SDSS) z = 0.046  the Si II velocity is -13 000 km/s.  [TNS source group:  85 - SIRAH ],TNS_Bot1,2021-03-21 00:05:07
6603,17874,SN 2021ghc,ZTF21aapowty  ATLAS21ipw  PS21cht,149.137461833333,0.752298666666667,SN Ia,0.046,60920,2021-03-24 05:26:40.00,2459297.7268519,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021ghc_2021-03-24_05-26-40_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-25 03:05:06
7621,17919,SN 2021gmh,ZTF21aaqftpz  Gaia21bwi,338.6390579,34.0052839,SN Ia,0.03,60905,2021-03-24 03:32:00.00,2459297.6472222,--,--,Other,Other,Claudio Balcon,Claudio Balcon,TNS,Y,TNS,--,SN2021gmh_2021-03-24_03-32-00_Other_Other_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2021gmh_2021-03-24_03-32-00_Other_Other_TNS.fit,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,4001.4382,7557.7304,9.2853582245431,--,--,I obtained the low-resolution spectrum R~100 using the FOSC-ES32 spectrograph attached to a 0.2m telescope  in the course of Italian Supernovae Search Project.  [TNS source group:  0 - None ],TNS_Bot1,2021-03-24 05:05:06
7622,17919,SN 2021gmh,ZTF21aaqftpz  Gaia21bwi,338.6390579,34.0052839,SN Ia,0.03,61279,2021-04-20 11:33:46.00,2459324.9817824,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021gmh_2021-04-20_11-33-46_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2160,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-04-24 17:05:06
7619,17873,SN 2021gmj,ZTF21aaqgmjt,159.6969808,53.50843265,SN II,0.0033,60839,2021-03-20 20:35:50.00,2459294.3582176,--,--,LT,SPRAT,LTbot,Perley,TNS,Y,TNS,--,SN2021gmj_2021-03-20_20-35-50_LT_SPRAT_TNS.spec,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1200,--,--,--,--,--,--,--,4020.0,7994.4,9.178752886836,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-03-20 23:05:05
7620,17873,SN 2021gmj,ZTF21aaqgmjt,159.6969808,53.50843265,SN II,0.0033,60844,2021-03-21 01:22:39.00,2459294.5573958,--,--,Ekar,AFOSC,Ciroi,Benetti,TNS,Y,TNS,--,SN2021gmj_2021-03-21_01-22-39_Ekar_AFOSC_TNS.dat,https://www.wiserep.org/system/files/uploaded/TNS/SN2021gmj_2021-03-21_01-22-39_Ekar_AFOSC_TNS.fits,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,1800,--,--,--,--,--,--,--,3383.0,8174.4999355139,4.683773152995,--,--,[TNS source group:  16 - Padova-Asiago ],TNS_Bot1,2021-03-21 09:05:06
6624,17292,SN 2021gn,ZTF21aaaadmo,347.2915842,28.3010768,SN Ia,0.044,59831,2021-01-06 03:19:21.00,2459220.6384375,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021gn_2021-01-06_03-19-21_P60_SEDM_TNS_0.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-08 17:05:06
6623,17292,SN 2021gn,ZTF21aaaadmo,347.2915842,28.3010768,SN Ia,0.044,59792,2021-01-06 03:19:21.00,2459220.6384375,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021gn_2021-01-06_03-19-21_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2700,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-01-07 00:05:14
7618,17898,SN 2021gno,ATLAS21iro  ZTF21aaqhhfu  PS21cjz,183.0428934,13.2491746,SN II,0.006,60961,2021-04-02 05:50:22.00,2459306.7433102,--,--,P60,SEDM,SEDmRobot,auto,TNS,Y,TNS,--,SN2021gno_2021-04-02_05-50-22_P60_SEDM_TNS.ascii,--,Object,--,--,Air,Angstrom,1,erg cm(-2) sec(-1) Ang(-1),--,2160,--,--,--,--,--,--,--,3776.7,9223.3,25.451401869159,--,--,[TNS source group:  48 - ZTF ],TNS_Bot1,2021-04-02 23:05:05
