Ascii file,error
SN2022fg_2022-01-26_09-05-00_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jz_2022-01-26_11-30-04_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022sa_2022-01-27_09-28-32_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ajv_2022-01-28_06-34-23_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022anf_2022-01-29_08-47-26_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022acp_2022-01-30_09-54-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ans_2022-01-31_07-24-46_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022akd_2022-01-23_08-25-40_P60_SEDM_TNS.ascii,Flux is not positive!
2020qxz_2020-09-29_03-25-27.543_P60_SEDM_None.ascii,Flux is not positive!
SN2022bjo_2022-02-04_12-56-27_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bea_2022-02-05_13-08-36_P60_SEDM_TNS.ascii,Flux is not positive!
SN2020dck_2020-02-27_10-46-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bla_2022-02-05_12-31-01_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bbt_2022-03-11_11-59-56_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bjt_2022-02-14_06-32-48_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cba_2022-02-14_07-24-44_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bba_2022-02-12_09-01-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cz_2022-01-24_06-58-56_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ano_2022-02-13_08-56-14_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cfv_2022-02-15_09-48-30_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022car_2022-02-18_03-27-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bma_2022-02-18_10-39-35_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cap_2022-02-18_02-49-38_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cmd_2022-02-18_11-26-46_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cfs_2022-02-19_12-51-21_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bed_2022-02-19_09-42-09_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cuz_2022-02-26_12-32-05_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ctu_2022-02-27_06-40-36_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dlc_2022-02-28_12-19-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cat_2022-02-28_04-59-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2021abad_2022-03-01_03-04-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cvm_2022-03-01_09-25-35_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022csg_2022-03-02_06-14-35_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ces_2022-03-02_07-01-26_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022aey_2022-03-02_10-13-21_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bmc_2022-02-13_09-43-48_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022bpu_2022-02-12_10-34-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dvj_2022-03-04_03-01-28_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dma_2022-03-08_06-29-54_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dcx_2022-03-08_10-48-47_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022adi_2022-03-08_10-01-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dbk_2022-03-08_03-16-18_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ara_2022-03-12_05-19-00_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022csq_2022-03-13_06-45-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022alw_2022-01-28_04-03-44_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dmc_2022-03-15_12-15-10_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cvw_2022-03-11_09-55-45_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022dlp_2022-03-23_09-57-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022eyd_2022-03-27_03-55-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ffz_2022-04-05_08-09-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022cek_2022-04-05_03-57-52_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gnm_2022-04-07_05-14-15_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gjr_2022-04-07_09-56-10_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gjm_2022-04-05_09-44-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fey_2022-04-08_06-02-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fwg_2022-04-08_06-48-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fnj_2022-04-07_06-48-32_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022eyy_2022-04-07_07-35-41_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fdv_2022-04-07_09-09-29_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gdg_2022-04-09_04-18-01_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022glo_2022-04-09_05-05-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gnq_2022-04-10_04-49-59_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gor_2022-04-10_05-36-51_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fly_2022-04-10_07-58-09_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gmm_2022-04-09_03-30-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ddm_2022-02-28_10-24-37_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fch_2022-04-14_03-27-46_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022fus_2022-04-14_05-02-17_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hgf_2022-04-14_05-49-33_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gqh_2022-04-14_07-24-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gjq_2022-04-16_07-50-41_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022has_2022-04-24_06-17-45_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hlc_2022-04-25_05-12-18_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ful_2022-04-25_09-36-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022gwx_2022-04-09_07-34-38_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hoc_2022-04-14_11-02-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hec_2022-04-26_10-10-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hot_2022-04-16_04-22-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022inn_2022-05-27_04-51-13_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hmm_2022-04-27_10-36-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ica_2022-04-27_05-58-12_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hzc_2022-05-02_08-28-48_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jkx_2022-05-23_05-44-10_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hua_2022-05-06_04-34-04_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ine_2022-05-09_09-53-52_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ilr_2022-05-10_03-58-28_P60_SEDM_TNS.ascii,Flux is not positive!
2022joj_2459743.78_P60_SEDM_None.txt,Flux is not positive!
2022joj_2459770.75_P60_SEDM_None.txt,Flux is not positive!
SN2022jqg_2022-05-15_08-34-30_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022irp_2022-05-15_04-41-09_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022iup_2022-05-17_06-11-57_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jfi_2022-05-17_03-58-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jnv_2022-05-18_06-01-35_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jii_2022-05-19_06-24-05_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jqr_2022-05-20_10-30-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jth_2022-05-20_07-20-38_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jnn_2022-05-20_08-07-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jvv_2022-05-23_07-09-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jsn_2022-05-24_09-41-47_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kft_2022-05-25_06-37-33_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jxk_2022-05-25_10-52-35_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jtk_2022-05-22_09-48-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ibn_2022-05-13_08-56-37_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jzt_2022-05-28_07-40-37_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kwf_2022-05-30_08-43-46_P60_SEDM_TNS.ascii,Flux is not positive!
AT2022jwt_2022-05-19_10-32-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jtj_2022-06-01_05-09-02_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kmo_2022-06-01_10-12-30_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022llz_2022-06-02_05-34-18_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kkt_2022-06-02_10-29-08_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kum_2022-06-04_05-46-18_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lqo_2022-06-05_09-55-36_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ktw_2022-06-05_09-08-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kyw_2022-06-05_04-59-04_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lvi_2022-06-07_10-34-01_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022hod_2022-06-06_09-33-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lre_2022-06-08_07-12-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kpa_2022-06-08_08-45-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lua_2022-06-09_08-53-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lkm_2022-06-09_05-01-38_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jvu_2022-06-09_09-30-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lqx_2022-06-10_05-48-28_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lij_2022-06-10_08-22-08_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022jye_2022-06-10_10-34-26_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mai_2022-06-11_06-39-15_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mhn_2022-06-11_08-44-12_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lov_2022-06-09_10-27-05_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lmw_2022-06-12_10-06-50_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mji_2022-06-11_04-15-48_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mbg_2022-06-19_10-59-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lmt_2022-06-20_08-08-47_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mgm_2022-06-23_09-56-11_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mts_2022-06-20_07-21-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ngs_2022-06-25_08-02-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022nep_2022-06-25_08-41-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mto_2022-06-26_09-01-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lmf_2022-06-26_07-28-21_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022nim_2022-06-27_09-14-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mxk_2022-06-27_05-56-15_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lfa_2022-06-18_07-03-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mhm_2022-06-30_10-28-29_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ngx_2022-07-03_04-19-58_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mwx_2022-07-03_10-41-21_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022niz_2022-07-05_07-36-08_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022mha_2022-07-09_09-10-30_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ojr_2022-07-10_06-41-54_P60_SEDM_TNS.ascii,Flux is not positive!
ZTF22aasxgjp_2022-08-10_04-33-11_P60_SEDM_ZTF.ascii,Flux is not positive!
ZTF22aasxgjp_2022-08-14_03-52-07_P60_SEDM_ZTF.ascii,Flux is not positive!
ZTF22aasxgjp_2022-08-29_03-47-06_P60_SEDM_ZTF.ascii,Flux is not positive!
ZTF22aasxgjp_2022-09-01_03-24-43_P60_SEDM_ZTF.ascii,Flux is not positive!
SN2022ojn_2022-07-11_11-05-33_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oqh_2022-07-13_09-39-13_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oni_2022-07-14_07-56-09_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ngt_2022-07-13_06-25-42_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oue_2022-07-16_08-43-02_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oba_2022-07-19_04-21-48_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ozu_2022-07-22_05-51-45_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022pcz_2022-07-22_10-07-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lic_2022-06-21_08-57-14_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oux_2022-07-16_07-23-53_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oxd_2022-07-15_06-47-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ovi_2022-07-24_11-10-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022onh_2022-07-25_07-46-17_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ohu_2022-07-26_07-27-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oxi_2022-07-30_09-02-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022kkq_2022-06-04_10-06-59_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ptk_2022-07-29_10-53-30_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022pth_2022-08-02_07-08-13_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022lbz_2022-06-08_05-38-18_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oex_2022-07-06_06-19-15_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qaj_2022-07-27_08-06-27_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qoa_2022-08-06_08-04-52_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022prd_2022-08-07_09-37-12_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ppl_2022-08-07_08-57-31_P60_SEDM_TNS.txt,Flux is not positive!
SN2022qdg_2022-08-10_06-59-14_P60_SEDM_TNS.txt,Flux is not positive!
SN2022qdg_2022-08-16_06-14-41_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rdj_2022-08-12_10-27-42_P60_SEDM_TNS.ascii,Flux is not positive!
SN2018ego_2018-09-13_02-59-44_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022pzt_2022-08-14_04-31-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qfl_2022-08-15_05-19-11_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qop_2022-08-15_09-41-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qyb_2022-08-15_08-22-13_P60_SEDM_TNS.ascii,Flux is not positive!
AT2022qzf_2022-08-14_06-23-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022pjr_2022-08-16_04-43-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rdw_2022-08-16_10-50-47_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rfj_2022-08-17_06-17-16_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rbf_2022-08-18_07-07-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rgz_2022-08-18_09-52-42_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022nah_2022-08-18_10-24-58_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ptu_2022-08-18_06-26-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rbo_2022-08-20_11-32-05_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rgv_2022-08-22_05-10-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qmx_2022-08-24_03-36-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rjj_2022-08-23_09-39-05_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022qkt_2022-08-24_10-57-17_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022quh_2022-08-25_09-00-13_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022rxl_2022-08-28_09-45-01_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ruw_2022-08-27_07-31-44_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ssk_2022-08-31_11-03-19_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022sum_2022-09-02_06-39-26_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022oic_2022-09-01_11-09-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022sue_2022-09-03_05-55-19_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022svt_2022-09-15_10-54-28_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ssj_2022-09-05_07-01-44_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ssl_2022-09-08_06-27-53_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022sjf_2022-09-15_08-03-53_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022suv_2022-09-15_10-15-12_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022sml_2022-09-16_05-50-41_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022son_2022-09-16_07-22-15_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022tqy_2022-09-17_08-32-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022tbi_2022-09-17_10-03-48_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022swc_2022-09-17_11-14-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022uqt_2022-09-21_04-44-02_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vfm_2022-09-21_10-04-28_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ura_2022-09-22_09-09-27_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022upb_2022-09-22_10-42-13_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022uqv_2022-09-22_12-03-17_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ufg_2022-09-23_06-35-36_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022usv_2022-09-23_07-15-21_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022uoo_2022-09-23_09-14-28_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022tug_2022-09-24_06-37-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022uis_2022-09-24_07-17-16_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022udl_2022-09-25_06-39-17_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ujb_2022-09-25_09-14-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vqy_2022-09-25_10-13-03_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022uit_2022-09-27_12-06-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vrr_2022-09-28_04-58-28_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vjz_2022-09-28_09-38-32_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022usl_2022-09-28_05-37-52_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vye_2022-09-29_05-47-04_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vfv_2022-09-29_05-07-36_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wgj_2022-09-30_04-52-21_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vea_2022-10-02_05-22-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vga_2022-10-02_06-01-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vra_2022-10-03_11-42-23_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022urs_2022-10-04_03-32-53_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vfu_2022-10-04_04-52-47_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wiv_2022-10-05_11-58-08_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wiw_2022-10-07_05-11-29_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wft_2022-10-07_08-00-53_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wkx_2022-10-08_03-12-32_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vzf_2022-10-08_03-52-11_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wix_2022-10-09_08-37-42_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wxr_2022-10-10_10-04-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vtk_2022-10-10_10-44-14_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wtq_2022-10-11_02-29-37_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wpp_2022-10-11_03-08-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wbm_2022-10-11_06-00-16_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wte_2022-10-07_12-02-39_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wcz_2022-10-07_06-48-59_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022waq_2022-10-07_11-31-00_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xax_2022-10-12_09-16-00_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wss_2022-10-11_08-38-35_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xix_2022-10-13_07-51-00_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xkq_2022-10-13_10-30-33_P60_SEDM_TNS.txt,Flux is not positive!
SN2022wcv_2022-10-12_07-56-36_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xja_2022-10-14_02-24-49_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wpj_2022-10-14_06-45-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xaz_2022-10-14_11-52-32_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wlm_2022-10-14_07-25-58_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xbt_2022-10-15_06-16-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xaw_2022-10-17_06-54-51_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xkn_2022-10-19_04-12-45_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xho_2022-10-19_10-03-19_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022wln_2022-10-19_02-26-01_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xqp_2022-10-19_11-36-54_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ybo_2022-10-20_11-19-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xld_2022-10-20_11-59-59_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xky_2022-10-20_08-35-08_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ycs_2022-10-24_09-11-07_P60_SEDM_TNS.ascii,Flux is not positive!
AT2022lri_2022-09-05_07-53-08_P60_SEDM_TNS.txt,Flux is not positive!
SN2022war_2022-09-29_11-36-11_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022vwd_2022-10-08_05-11-38_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yfy_2022-10-26_03-26-52_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yjy_2022-10-27_08-55-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yru_2022-10-27_10-50-31_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yeg_2022-10-27_10-16-46_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xwh_2022-10-28_06-33-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2018mcs_2022-10-28_11-35-43_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xil_2022-10-28_10-55-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022xww_2022-10-30_10-57-11_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yod_2022-10-30_12-28-39_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yyb_2022-10-31_06-40-41_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yxp_2022-10-31_08-00-39_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yku_2022-11-02_05-17-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yjx_2022-11-04_10-34-10_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yoi_2022-11-04_04-54-07_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022ytc_2022-11-11_04-15-50_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yzc_2022-11-11_05-42-44_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zob_2022-11-11_11-14-32_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yzd_2022-11-12_06-38-34_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yxy_2022-11-13_04-10-55_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yye_2022-11-13_03-31-02_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zmv_2022-11-13_12-28-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yus_2022-11-14_08-00-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yll_2022-11-14_11-24-25_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022yzg_2022-11-14_03-17-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022aaaq_2022-11-15_04-25-27_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022znd_2022-11-15_05-05-23_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zxv_2022-11-15_07-04-20_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zwx_2022-11-16_06-10-16_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zfh_2022-11-17_02-47-40_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zsn_2022-11-17_08-30-01_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022aaaw_2022-11-13_08-43-12_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022aaiw_2022-11-16_07-30-30_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zsr_2022-11-17_06-59-06_P60_SEDM_TNS.ascii,Flux is not positive!
SN2022zke_2022-11-18_05-30-55_P60_SEDM_TNS.ascii,Flux is not positive!
